date,coal_price_usd,nickel_price_usd,usd_idr,coal_price_idr,nickel_price_idr,year,month,month_name,coal_mom_change,nickel_mom_change,coal_yoy_change,nickel_yoy_change,coal_ma3,coal_ma12,nickel_ma3,nickel_ma12,coal_volatility,nickel_volatility,coal_nickel_ratio,coal_above_ma12,nickel_above_ma12,market_period
1994-04-01,29.5,5400.26318359375,2156.92857142857,63629.39285714282,11647981.95392717,1994,4,Apr,0.0,-3.401728154169592,-4.8387096774193505,-9.807713008872653,30.0,30.75,5606.9326171875,5178.4655354817705,0.5838742081212527,517.9701329363529,0.005462696723674944,0,1,Pre-2000
1994-05-01,31.4,6082.85693359375,2160.70454545455,67846.12272727287,13143256.62576574,1994,5,May,6.440677966101682,12.640008955003367,1.2903225806451646,5.280001636114462,30.133333333333336,30.78333333333333,5691.184895833333,5203.8878173828125,0.6102657146066547,556.139506812545,0.005162048087402392,1,1,Pre-2000
1994-06-01,33.6,6287.04541015625,2166.34090909091,72789.05454545458,13619883.669333722,1994,6,Jun,7.006369426751591,3.3567857799651657,8.387096774193559,13.396183311251564,31.5,31.0,5923.388509114583,5265.78173828125,1.0189120757857104,633.4300412649568,0.0053443227793013425,1,1,Pre-2000
1994-07-01,33.1,6230.5712890625,2166.73332866667,71718.87317886678,13499986.468645375,1994,7,Jul,-1.4880952380952328,-0.898261701792713,6.7741935483871085,23.34878712244388,32.699999999999996,31.175,6200.157877604167,5364.064208984375,1.1856145318702636,686.3885816860363,0.005312514449213611,1,1,Pre-2000
1994-08-01,33.1,5856.13623046875,2163.67608908696,71617.67854877838,12670781.936301077,1994,8,Aug,0.0,-6.009642474536081,6.7741935483871085,23.53477032227962,33.266666666666666,31.349999999999998,6124.584309895833,5457.035888671875,1.3062785447077363,669.5975758603694,0.005652190915195041,1,1,Pre-2000
1994-09-01,33.1,6370.681640625,2174.91136586364,71989.56621008649,13855667.908494135,1994,9,Sep,0.0,8.786431700122233,6.7741935483871085,45.58079369650623,33.1,31.525000000000002,6152.463053385417,5623.2555745442705,1.3929204114835119,622.7965075032893,0.005195676360426747,1,1,Pre-2000
1994-10-01,33.1,6735.85693359375,2172.42105263158,71907.1368421053,14633117.410053462,1994,10,Oct,0.0,5.732122770663595,6.7741935483871085,50.86389180609374,33.1,31.7,6320.8916015625,5812.5055745442705,1.4516448351001183,582.5366168860869,0.004913999855745201,1,1,Pre-2000
1994-11-01,33.1,7474.54541015625,2174.56590686364,71978.13151718648,16253891.618229885,1994,11,Nov,0.0,10.966510777247041,6.7741935483871085,61.01046818916893,33.1,31.875,6860.361328125,6048.5282796223955,1.4857657958104036,636.5596037350124,0.004428362955026595,1,1,Pre-2000
1994-12-01,36.1,8540.650390625,2188.22619047619,78994.96547619045,18688874.86846633,1994,12,Dec,9.06344410876132,14.263141394795053,16.451612903225808,66.16698539184196,34.1,32.300000000000004,7583.684244791667,6331.9324951171875,1.8877596148971107,898.4005587126882,0.0042268443676873445,1,1,Pre-2000
1995-01-01,37.1,9596.1904296875,2209.41477272727,81969.28806818172,21201964.89725561,1995,1,Jan,2.7700831024930705,12.359012379445456,19.67741935483871,71.85007515654334,35.43333333333334,32.80833333333333,8537.128743489584,6666.2777099609375,2.285312126417668,1266.095176442525,0.0038661175256823415,1,1,Pre-2000
1995-02-01,37.6,8431.25,2217.6642456,83384.17563456,18697681.670715,1995,2,Feb,1.3477088948786964,-12.139613508330893,21.29032258064516,44.61587037569792,36.93333333333334,33.358333333333334,8856.0302734375,6883.040201822917,2.58508249677871,1330.9282271704171,0.0044595997034840625,1,1,Pre-2000
1995-03-01,38.35,7522.39111328125,2225.078263,85331.75138605,16737908.951946478,1995,3,Mar,1.9946808510638236,-10.779645802446257,30.000000000000004,34.5582533642059,37.68333333333334,34.09583333333334,8516.610514322916,7044.0365804036455,2.645962475970241,1276.0725138645216,0.005098113009876698,1,1,Pre-2000
1995-04-01,37.1,7405.0,2229.0475098,82697.66261358,16506096.810069,1995,4,Apr,-3.25945241199479,-1.5605558327589253,25.762711864406796,37.12294657224733,37.68333333333334,34.729166666666664,7786.213704427083,7211.097981770833,2.3374868335393564,1167.9570795099385,0.005010128291694801,1,1,Pre-2000
1995-05-01,38.77,7262.380859375,2228.906526,86414.70601302001,16187168.091758428,1995,5,May,4.501347708894876,-1.9259843433490853,23.471337579617856,19.390952946256256,38.07333333333333,35.34333333333334,7396.590657552083,7309.3916422526045,2.351418656251976,1112.7003795763953,0.00533846967691757,1,0,Pre-2000
1995-06-01,40.77,7877.27294921875,2226.89772727273,90790.6203409092,17541881.22772219,1995,6,Jun,5.158627805003868,8.46681139078498,21.339285714285715,25.29371803953582,38.88,35.94083333333334,7514.884602864583,7441.9106038411455,2.7460101911131223,1073.8920523098927,0.005175649017474185,1,1,Pre-2000
1995-07-01,41.05,8618.0,2229.59523809524,91524.8845238096,19214651.761904776,1995,7,Jul,0.6867794947265082,9.403343714968182,24.018126888217516,38.31797439070359,40.196666666666665,36.60333333333333,7919.217936197917,7640.8629964192705,2.94977143439143,1049.9586233508116,0.004763286145277326,1,1,Pre-2000
1995-08-01,40.88,8931.818359375,2250.73369565217,92009.99347826072,20103144.544889998,1995,8,Aug,-0.41412911084042214,3.641429094627524,23.504531722054377,52.520672468373554,40.9,37.25166666666667,8475.697102864584,7897.169840494792,2.9647193131999474,944.8204234591371,0.0045768955833155305,1,1,Pre-2000
1995-09-01,40.93,8397.25,2271.14047385714,92957.77959497274,19071334.34409687,1995,9,Sep,0.12230919765165993,-5.984989146290765,23.65558912386707,31.810855944391257,40.95333333333333,37.90416666666667,8649.022786458334,8066.050537109375,2.826335431207191,820.0447672791593,0.004874214772693441,1,1,Pre-2000
1995-10-01,40.97,8068.86376953125,2265.79545454545,92829.63977272708,18282394.852350373,1995,10,Oct,0.0977278279990168,-3.9106401556313064,23.776435045317214,19.78971419789801,40.92666666666667,38.559999999999995,8465.977376302084,8177.134440104167,2.50504581703703,705.8022458779104,0.0050775426590676095,1,0,Pre-2000
1995-11-01,39.59,8498.095703125,2281.51817736364,90325.30464182651,19388559.81965553,1995,11,Nov,-3.3683182816695023,5.319608136334741,19.60725075528702,13.693813293019419,40.49666666666667,39.100833333333334,8321.403157552084,8262.430297851562,1.828240377737037,674.3215513199325,0.004658690768267248,1,1,Pre-2000
1995-12-01,39.35,8074.21044921875,2286.1,89958.035,18458452.507958982,1995,12,Dec,-0.6062136903258408,-4.9880028269200904,9.002770083102485,-5.461410080879292,39.97,39.37166666666666,8213.723307291666,8223.560302734375,1.5650723673848774,670.2574046568909,0.00487354153665978,0,0,Pre-2000
1996-01-01,39.37,7870.71435546875,2289.56818181818,90140.29931818174,18020537.15646084,1996,1,Jan,0.05082592121981033,-2.520321894380273,6.118598382749307,-17.98084444927944,39.43666666666667,39.560833333333335,8147.673502604167,8079.7706298828125,1.3932986257820874,516.4543480950073,0.005002087259416909,0,0,Pre-2000
1996-02-01,39.28,8198.5,2300.21428571429,90352.4171428573,18858306.821428604,1996,2,Feb,-0.2286004572009004,4.164623815924617,4.4680851063829685,-2.7605633802816887,39.333333333333336,39.700833333333335,8047.808268229167,8060.3747965494795,1.2559998431770605,506.3254941088917,0.004791120326889066,0,1,Pre-2000
1996-03-01,39.01,8046.39990234375,2330.2380952381,90902.58809523829,18750027.58196153,1996,3,Mar,-0.6873727087576498,-1.855218608968101,1.7209908735332347,6.965987026882048,39.22,39.755833333333335,8038.5380859375,8104.0421956380205,1.2048799135435868,477.48463270065355,0.004848130899961508,0,0,Pre-2000
1996-04-01,39.33,8047.0,2329.39772727273,91615.21261363648,18744663.51136366,1996,4,Apr,0.820302486541924,0.0074579645994887755,6.010781671159027,8.669817690749504,39.20666666666667,39.94166666666667,8097.299967447917,8157.5421956380205,0.8884392170680224,425.1367843967008,0.004887535727600348,0,0,Pre-2000
1996-05-01,38.2,8042.85693359375,2329.40760869565,88983.37065217385,18735092.13676385,1996,5,May,-2.873124841088215,-0.05148585070523515,-1.4702089244261085,10.746834809843865,38.846666666666664,39.89416666666666,8045.4189453125,8222.581868489584,0.9684144335725862,323.22678820874313,0.004749556073842941,0,0,Pre-2000
1996-06-01,38.2,7713.15771484375,2329.61875,88991.43625000001,17968716.834207155,1996,6,Jun,0.0,-4.099279913495646,-6.303654648025514,-2.0834016471560357,38.576666666666675,39.68,7934.338216145833,8208.905598958334,1.0387404960730153,342.0873568899436,0.004952576028166156,0,0,Pre-2000
1996-07-01,38.4,7202.60888671875,2331.1847826087,89517.49565217408,16790612.23180094,1996,7,Jul,0.5235602094240788,-6.619193422461256,-6.455542021924476,-16.423661096324548,38.266666666666666,39.45916666666667,7652.87451171875,8090.9563395182295,1.0020475250328396,422.7176005168937,0.00533140152463473,0,0,Pre-2000
1996-08-01,38.35,7037.619140625,2341.52272727273,89797.39659090921,16478745.163663018,1996,8,Aug,-0.13020833333332593,-2.290694228836765,-6.18884540117417,-21.20731907587231,38.31666666666666,39.248333333333335,7317.795247395833,7933.1064046223955,0.9401724535554306,433.7010870958746,0.005449286077250579,0,0,Pre-2000
1996-09-01,38.1,7329.8095703125,2328.83333333333,88728.54999999987,17069904.8543294,1996,9,Sep,-0.6518904823989535,4.151836350461435,-6.914243830930856,-12.711785759474825,38.28333333333334,39.012499999999996,7190.012532552083,7844.1530354817705,0.828274493367888,439.28126556189477,0.005197952229797921,0,0,Pre-2000
1996-10-01,37.6,7028.69580078125,2323.5913086087,87367.03320368711,16331816.473549778,1996,10,Oct,-1.3123359580052507,-4.10807083925937,-8.225530876250907,-12.891133106965658,38.01666666666667,38.73166666666667,7132.04150390625,7757.4723714192705,0.6580526827948698,490.54343430811883,0.0053494988353060755,0,0,Pre-2000
1996-11-01,35.7,6960.71435546875,2336.87856909524,83426.56491670008,16266344.202888507,1996,11,Nov,-5.053191489361697,-0.9671985705362873,-9.825713564031325,-18.09089237593441,37.13333333333333,38.4075,7106.406575520833,7629.357259114583,1.0425765722915017,480.17990027178706,0.005128783940394273,0,0,Pre-2000
1996-12-01,35.35,6571.0478515625,2354.64546345455,83236.71713311833,15472488.013824409,1996,12,Dec,-0.9803921568627527,-5.598082093400436,-10.16518424396442,-18.616836991184616,36.21666666666667,38.07416666666667,6853.486002604167,7504.0937093098955,1.317135033688605,545.2383183131609,0.005379659500058927,0,0,Pre-2000
1997-01-01,35.23,7069.13623046875,2369.37727495455,83473.1613966488,16749450.738030529,1997,1,Jan,-0.3394625176803556,7.5800449206561815,-10.515621031242063,-10.184312233908543,35.42666666666667,37.729166666666664,6866.966145833333,7437.2955322265625,1.479099593016235,545.3411287689271,0.004983635744372113,0,0,Pre-2000
1997-02-01,34.6,7736.5791015625,2382.54700925,82436.12652005,18432763.400253788,1997,2,Feb,-1.7882486517172724,9.441646749103484,-11.914460285132378,-5.634212336860401,35.059999999999995,37.339166666666664,7125.587727864583,7398.8021240234375,1.641132969701909,501.24607614984274,0.004472260872122679,0,1,Pre-2000
1997-03-01,34.5,7893.21044921875,2399.58333333333,82785.62499999988,18940416.2404378,1997,3,Mar,-0.28901734104046506,2.0245556285285904,-11.561138169700069,-1.9038259965227344,34.776666666666664,36.96333333333333,7566.30859375,7386.0363362630205,1.7373089605025949,484.93908173211497,0.0043708450727314285,0,1,Pre-2000
1997-04-01,35.4,7313.13623046875,2412.48070186364,85401.81684597286,17642800.026105665,1997,4,Apr,2.608695652173898,-7.349027654614404,-9.992372234935164,-9.119718771358887,34.833333333333336,36.63583333333333,7647.641927083333,7324.881022135417,1.6168569866106577,438.0106717457419,0.004840604479992159,0,0,Pre-2000
1997-05-01,35.73,7476.0,2435.39204545455,87016.55778409107,18206990.931818217,1997,5,May,0.9322033898305104,2.227003085936108,-6.465968586387449,-7.0479549527491585,35.21,36.43,7560.7822265625,7277.6429443359375,1.555693356089817,380.30575477930876,0.004779293739967897,0,1,Pre-2000
1997-06-01,34.5,7060.0,2429.36547852381,83813.10900907144,17151320.2783781,1997,6,Jun,-3.4424853064651484,-5.564472980203316,-9.685863874345557,-8.468097489913461,35.21,36.12166666666666,7283.04541015625,7223.213134765625,1.5395739276787122,358.4183974771891,0.004886685552407932,0,0,Pre-2000
1997-07-01,35.0,6832.7392578125,2501.75978686957,87561.59254043494,17093872.309360344,1997,7,Jul,1.449275362318847,-3.2189906825424885,-8.854166666666663,-5.135217456944952,35.07666666666666,35.83833333333333,7122.9130859375,7192.3906656901045,1.3875146736871449,375.8319550129687,0.005122396549814378,0,0,Pre-2000
1997-08-01,36.93,6764.4501953125,2725.34523809524,100646.9996428572,18435462.128127337,1997,8,Aug,5.514285714285716,-0.9994390232573092,-3.7027379400260796,-3.8815534039860045,35.47666666666667,35.72,6885.729817708333,7169.6265869140625,1.2019832096846477,393.8973821514406,0.005459423742315532,1,0,Pre-2000
1997-09-01,37.15,6498.28564453125,2998.88636363636,111408.62840909076,19487620.20639868,1997,9,Sep,0.5957216355266581,-3.9347551256374347,-2.493438320209984,-11.344413764160022,36.36,35.64083333333333,6698.49169921875,7100.332926432292,1.0530342162561621,434.231542809385,0.005716892428584492,1,0,Pre-2000
1997-10-01,37.15,6373.47802734375,3582.13043478261,133076.14565217396,22830629.61716628,1997,10,Oct,0.0,-1.9206237462419673,-1.196808510638303,-9.322039137967408,37.07666666666666,35.60333333333333,6545.404622395833,7045.7314453125,0.9825785495627173,482.56301200875527,0.005828842562980148,1,0,Pre-2000
1997-11-01,33.6,6137.25,3460.175,116261.88,21235959.01875,1997,11,Nov,-9.555854643337813,-3.7064225581428967,-5.882352941176472,-11.83017020116316,35.96666666666666,35.428333333333335,6336.337890625,6977.1094156901045,1.1384425831598532,549.6395927966396,0.005474764756201882,0,0,Pre-2000
1997-12-01,31.4,5942.380859375,4905.02173913043,154017.6826086955,29147507.297426943,1997,12,Dec,-6.547619047619058,-3.1751866165627973,-11.173974540311182,-9.567225903521791,34.050000000000004,35.09916666666667,6151.036295572917,6924.7204996744795,1.62865509677236,617.6187784770925,0.0052840773324822786,0,0,Pre-2000
1998-01-01,31.4,5489.0,9745.2380952381,306000.4761904763,53491611.90476193,1998,1,Jan,0.0,-7.629616312117116,-10.871416406471756,-22.35260686670869,32.13333333333333,34.78,5856.210286458333,6793.04248046875,1.9452038920941783,740.2917577049216,0.005720531973036983,0,0,Pre-2000
1998-02-01,33.44,5367.25,9140.0,305641.6,49056665.0,1998,2,Feb,6.496815286624202,-2.218072508653668,-3.352601156069379,-30.62502264190622,32.08,34.68333333333333,5599.543619791667,6595.598388671875,1.9834099806936814,780.6269951528234,0.006230378685546602,0,0,Pre-2000
1998-03-01,31.88,5397.04541015625,9717.72727272727,309801.1454545454,52447015.37442293,1998,3,Mar,-4.665071770334928,0.5551336374540083,-7.594202898550728,-31.624204816552993,32.24,34.464999999999996,5417.76513671875,6387.584635416667,2.143194302479823,734.6402388112251,0.0059069356615024365,0,0,Pre-2000
1998-04-01,31.18,5391.0,8190.19047619048,255370.1390476192,44153316.85714287,1998,4,Apr,-2.1957340025094085,-0.11201332760465421,-11.920903954802252,-26.283336859780427,32.166666666666664,34.11333333333334,5385.098470052083,6227.4066162109375,2.315149056003804,723.9607153889843,0.005783713596735299,0,0,Pre-2000
1998-05-01,30.28,5016.84228515625,10315.625,312357.125,51751863.69781494,1998,5,May,-2.8864656831302127,-6.9404139277267625,-15.253288553036647,-32.89403042862159,31.113333333333333,33.659166666666664,5268.2958984375,6022.476806640625,2.496628484151965,685.4219756050493,0.006035669107955011,0,0,Pre-2000
1998-06-01,30.0,4456.90478515625,13736.3636363636,412090.909090908,61221664.821555234,1998,6,Jun,-0.9247027741083214,-11.161154131887574,-13.043478260869568,-36.87103703744688,30.486666666666668,33.284166666666664,4954.915690104167,5805.5522054036455,2.689367814640532,737.1765618838484,0.0067311287644993435,0,0,Pre-2000
1998-07-01,30.0,4332.619140625,14280.3043478261,428409.130434783,61871119.95134177,1998,7,Jul,0.0,-2.788608923062119,-14.28571428571429,-36.59030474972219,30.093333333333334,32.8675,4602.1220703125,5597.2088623046875,2.7849926554497837,772.9081626392295,0.0069242181290997025,0,0,Pre-2000
1998-08-01,26.2,4078.0,12332.2619047619,323105.2619047618,50290964.04761902,1998,8,Aug,-12.666666666666671,-5.8767948984380425,-29.054968860005413,-39.71424310543531,28.73333333333333,31.973333333333333,4289.174641927083,5373.3380126953125,3.0700202348558543,792.8878550064048,0.006424717999019127,0,0,Pre-2000
1998-09-01,27.09,4100.9091796875,11174.4090909091,302714.7422727275,45825236.81849258,1998,9,Sep,3.3969465648854946,0.5617748819887192,-27.079407806191114,-36.89244511529446,27.763333333333332,31.135,4170.509440104167,5173.556640625,2.896560656427515,785.6670274338425,0.006605852217888992,0,0,Pre-2000
1998-10-01,27.1,3870.45458984375,8743.18181818182,236940.2272727273,33840088.19802025,1998,10,Oct,0.03691399040237631,-5.619597502554575,-27.052489905787347,-39.2724886908126,26.796666666666667,30.2975,4016.45458984375,4964.971354166667,2.4116163007034,770.2519787048699,0.007001761516880121,0,0,Pre-2000
1998-11-01,26.1,4117.25,7945.2380952381,207370.7142857144,32712531.547619067,1998,11,Nov,-3.690036900368998,6.376393377766343,-22.32142857142857,-32.91376430811845,26.763333333333335,29.6725,4029.5379231770835,4796.638020833333,2.4494864953514783,709.0666179233897,0.0063391827069038805,0,0,Pre-2000
1998-12-01,26.1,3865.76318359375,7670.22727272727,200192.93181818177,29651282.200705778,1998,12,Dec,0.0,-6.10812596772724,-16.878980891719742,-34.94588658862337,26.433333333333334,29.230833333333333,3951.1559244791665,4623.5865478515625,2.583821899059761,655.3950729493314,0.006751577569668021,0,0,Pre-2000
1999-01-01,26.1,4264.0,8430.0,220023.0,35945520.0,1999,1,Jan,0.0,10.301635084538074,-16.878980891719742,-22.31736199672072,26.1,28.78916666666667,4082.3377278645835,4521.5032145182295,2.631858860312659,601.5343772396369,0.006121013133208256,0,0,Pre-2000
1999-02-01,26.1,4623.25,8761.9,228685.59,40508454.175,1999,2,Feb,0.0,8.425187617260788,-21.94976076555023,-13.861847314732866,26.1,28.1775,4251.00439453125,4459.5032145182295,2.2824473507818555,541.8165120654934,0.005645379332720489,0,1,Pre-2000
1999-03-01,26.1,5002.95454545455,8892.41478430435,232092.02587034355,44488346.96520269,1999,3,Mar,0.0,8.212935607084827,-18.13048933500626,-7.301974223898389,26.1,27.695833333333336,4630.068181818183,4426.662309126421,2.0254896527342576,489.2134819284597,0.005216917276154995,0,1,Pre-2000
1999-04-01,26.1,5054.75,8622.475,225046.59750000003,43584455.50625,1999,4,Apr,0.0,1.0352973243082708,-16.292495189223853,-6.237247263958445,26.1,27.272499999999997,4893.651515151517,4398.641475793088,1.742136227843235,435.6555248948445,0.005163460111776053,0,1,Pre-2000
1999-05-01,26.1,5395.78947368421,7972.61904761905,208085.3571428572,43018573.9348371,1999,5,May,0.0,6.746910800419603,-13.80449141347424,7.553500129935964,26.1,26.924166666666668,5151.1646730462535,4430.220408170418,1.4850494839220658,494.32398664009503,0.004837104955130707,0,1,Pre-2000
1999-06-01,26.1,5194.77272727273,7348.06818181818,191784.5795454545,38171544.1890496,1999,6,Jun,0.0,-3.725437165253731,-13.0,16.555613765273904,26.1,26.599166666666672,5215.104066985647,4491.709403346791,1.136585463197443,541.5781380525655,0.0050242814017587584,0,1,Pre-2000
1999-07-01,26.1,5696.36363636364,6760.56818181818,176450.8295454545,38510654.75206613,1999,7,Jul,0.0,9.655685348033426,-13.0,31.476214536178084,26.1,26.27416666666667,5428.9752791068595,4605.354777991677,0.38448213892423205,639.4084290879354,0.004581870411745928,0,1,Pre-2000
1999-08-01,26.1,6431.42857142857,7428.52272727273,193884.44318181823,47776013.31168831,1999,8,Aug,0.0,12.904108339792897,-0.3816793893129722,57.71036222237787,26.1,26.265833333333333,5774.188311688314,4801.473825610725,0.38730909275870457,802.9584387644809,0.00405819635717459,0,1,Pre-2000
1999-09-01,26.1,7029.09090909091,8278.40909090909,216066.4772727273,58189690.08264463,1999,9,Sep,0.0,9.292839546060371,-3.6544850498338777,71.40323282230175,26.1,26.183333333333337,6385.627705627707,5045.488969727676,0.2886751345952274,993.1186489130743,0.0037131401965856178,0,1,Pre-2000
1999-10-01,25.6,7317.61904761905,7538.33333333333,192981.33333333328,55162651.58730159,1999,10,Oct,-1.9157088122605415,4.104771758677628,-5.535055350553508,89.063555139513,25.933333333333334,26.058333333333334,6926.046176046177,5332.752674542284,0.14433756729824468,1113.5836998673124,0.0034984056744972983,0,1,Pre-2000
1999-11-01,25.1,7946.81818181818,7005.88095238095,175847.61190476184,55674462.1320346,1999,11,Nov,-1.953125,8.598413365121171,-3.831417624521072,93.01276778962124,25.600000000000005,25.975000000000005,7431.176046176047,5651.883356360467,0.3107907802544221,1271.1667597593935,0.0031584968254876173,0,1,Pre-2000
1999-12-01,25.1,8073.23529411765,7148.09523809524,179417.19047619053,57708254.7619048,1999,12,Dec,0.0,1.5907890353991538,-3.831417624521072,108.8393652353139,25.266666666666666,25.891666666666666,7779.224174518294,6002.506032237457,0.39648073054968774,1313.2886910741458,0.0031090385806404595,0,1,Pre-2000
2000-01-01,25.1,8315.25,7214.0,181071.4,59986213.5,2000,1,Jan,0.0,2.9977412656198466,-3.831417624521072,95.01055347091933,25.1,25.808333333333334,8111.767825311944,6340.110198904124,0.45016831868953217,1346.060298636638,0.0030185502540512913,0,1,Post-dot-com crash
2000-02-01,25.1,9583.75,7407.14762371429,185919.4053552287,70988251.03877182,2000,2,Feb,0.0,15.255103574757234,-3.831417624521072,107.29465203049804,25.1,25.725000000000005,8657.411764705883,6753.485198904124,0.4826536495819655,1521.1749386096692,0.002619016564497196,0,1,Post-dot-com crash
2000-03-01,25.1,10255.4,7455.78260869565,187140.14347826084,76462032.96521737,2000,3,Mar,0.0,7.008217034041997,-3.831417624521072,104.98687139417599,25.1,25.641666666666666,9384.800000000001,7191.188986782912,0.4981024599480569,1715.0070120922617,0.0024474910778711704,0,1,Post-dot-com crash
2000-04-01,25.1,9746.5,7794.95,195653.245,75973480.175,2000,4,Apr,0.0,-4.962263782982623,-3.831417624521072,92.81863593649537,25.1,25.558333333333337,9861.883333333333,7582.168153449579,0.49810245994805624,1718.4719928311595,0.0025752834350792593,0,1,Post-dot-com crash
2000-05-01,25.6,10122.9130434783,8339.52173913043,213491.75652173904,84420253.38941427,2000,5,May,1.9920318725099584,3.8620329705873813,-1.9157088122605415,87.60763541366342,25.26666666666667,25.51666666666667,10041.6043478261,7976.095117599086,0.46871843328080626,1713.5183719062297,0.0025289163198426202,1,1,Post-dot-com crash
2000-06-01,25.6,8384.31818181818,8602.52272727273,220224.5818181819,72126287.71177687,2000,6,Jun,0.0,-17.17484734080781,-1.9157088122605415,61.39913374458579,25.433333333333334,25.474999999999998,9417.910408432159,8241.890572144539,0.43301270189250035,1473.4228075164838,0.003053319237754467,1,1,Post-dot-com crash
2000-07-01,25.6,8174.80952380952,9133.35714285714,233813.9428571428,74663454.95578225,2000,7,Jul,0.0,-2.4988156873982925,-1.9157088122605415,43.509263903454624,25.6,25.433333333333337,8894.013583035334,8448.427729431698,0.3892494720810733,1239.2675177107944,0.003131571436060839,1,0,Post-dot-com crash
2000-08-01,25.6,8038.4347826087,8438.89130434783,216035.6173913045,67835477.3875237,2000,8,Aug,0.0,-1.6682314224401473,-1.9157088122605415,24.986769165395195,25.6,25.391666666666666,8199.1874960788,8582.344913696706,0.33427896171112265,1077.801915143015,0.003184699595421993,1,0,Post-dot-com crash
2000-09-01,27.15,8624.80952380952,8629.625,234294.31875,74428871.88690472,2000,9,Sep,6.054687499999978,7.294638285421584,4.022988505747116,22.701635750006076,26.11666666666667,25.479166666666668,8279.35127674258,8715.32146492326,0.5821036823195161,960.8348043295122,0.003147895605700058,1,0,Post-dot-com crash
2000-10-01,27.15,7650.63636363636,8929.09090909091,242424.8181818182,68313227.60330576,2000,10,Oct,0.0,-11.295010718600462,6.054687499999978,4.550897140862564,26.63333333333333,25.608333333333334,8104.626890018194,8743.072907924701,0.7570376877053784,920.7694084949019,0.0035487244079518056,1,0,Post-dot-com crash
2000-11-01,27.15,7350.59090909091,9341.81818181818,253630.3636363636,68667883.8016529,2000,11,Nov,0.0,-3.9218365673680755,8.16733067729083,-7.502716925012843,27.15,25.77916666666667,7875.345598845597,8693.387301864095,0.8566473585845843,981.7118608307925,0.0036935806026726354,1,0,Post-dot-com crash
2000-12-01,30.75,7318.8,9447.65,290515.2375,69145460.82,2000,12,Dec,13.259668508287303,-0.43249460463908873,22.509960159362553,-9.34489416736496,28.349999999999998,26.250000000000004,7440.00909090909,8630.517694020959,1.6420607894849364,1047.0222122027046,0.004201508444007214,1,0,Post-dot-com crash
2001-01-01,32.1,6975.90909090909,9478.88636363636,304272.2522727272,66123849.55578509,2001,1,Jan,4.390243902439028,-4.685070081036646,27.88844621513944,-16.107043192819336,30.0,26.833333333333332,7215.100000000001,8518.905951596715,2.3056583888470707,1150.0063390868418,0.004601550791685672,1,0,Post-dot-com crash
2001-02-01,32.1,6546.8,9626.375,309006.6375,63021951.85,2001,2,Feb,0.0,-6.151299928324738,27.88844621513944,-31.688535281074735,31.649999999999995,27.416666666666668,6947.169696969698,8265.826784930048,2.6820390253189097,1226.0201926645746,0.004903158795136555,1,0,Post-dot-com crash
2001-03-01,32.6,6165.18181818182,10197.2954545455,332431.8318181833,62868180.53099203,2001,3,Mar,1.5576323987538832,-5.829079578086704,29.880478087649397,-39.883555802973845,32.266666666666666,28.041666666666668,6562.630303030305,7924.975269778533,2.9532596269618265,1190.6656379239755,0.0052877597062683385,1,0,Post-dot-com crash
2001-04-01,33.5,6363.11111111111,11106.375,372063.5625,70671098.16666666,2001,4,Apr,2.7607361963190247,3.2104372387781854,33.46613545816732,-34.71388589636166,32.733333333333334,28.741666666666664,6358.364309764311,7643.0261957044595,3.179467746575745,1118.523995659571,0.005264720262624852,1,0,Post-dot-com crash
2001-05-01,33.8,7086.47619047619,11272.9130434783,381024.46086956654,79885229.87991746,2001,5,May,0.8955223880596996,11.368103852562882,32.03124999999998,-29.995682467689853,33.3,29.424999999999997,6538.256373256375,7389.989791287616,3.3209048602616416,806.4307040378188,0.004769648424900548,1,0,Post-dot-com crash
2001-06-01,33.9,6674.33333333333,11305.8571428571,383268.55714285566,75459059.19047587,2001,6,Jun,0.2958579881656931,-5.815906891732103,32.42187499999998,-20.39503763338847,33.73333333333333,30.11666666666667,6707.973544973544,7247.49105391388,3.3161679235180492,764.760201294469,0.0050791589671877364,1,0,Post-dot-com crash
2001-07-01,34.0,5962.54545454546,10883.3181818182,370032.8181818188,64892279.35537207,2001,7,Jul,0.2949852507374784,-10.664553944781552,32.8125,-27.061964720043154,33.9,30.816666666666666,6574.451659451661,7063.135714808541,3.158921948828145,787.2138889417353,0.005702262609013838,1,0,Post-dot-com crash
2001-08-01,33.8,5525.63636363636,8967.86956521739,303113.99130434776,49553186.17391301,2001,8,Aug,-0.5882352941176561,-7.327559919497617,32.03124999999998,-31.259797297961846,33.9,31.5,6054.171717171717,6853.735846560846,2.7936616571349133,836.8381564886032,0.006116942515876414,1,0,Post-dot-com crash
2001-09-01,32.8,5057.65,9287.6,304633.28,46973430.14,2001,9,Sep,-2.9585798816568087,-8.469365930703121,20.81031307550645,-41.35928467709429,33.53333333333333,31.97083333333333,5515.277272727274,6556.472552910053,2.4486970870736067,782.3110233994558,0.006485225351694957,1,0,Post-dot-com crash
2001-10-01,32.4,4830.78260869565,10079.3260869565,326570.1652173906,48691033.16824184,2001,10,Oct,-1.2195121951219523,-4.485628529145935,19.33701657458564,-36.85776739231178,32.99999999999999,32.40833333333333,5138.022990777338,6321.484739998326,1.9212724634440135,844.7859321589602,0.006706987795658281,0,0,Post-dot-com crash
