date,coal_price_usd,nickel_price_usd,usd_idr,coal_price_idr,nickel_price_idr,year,month,month_name,coal_mom_change,nickel_mom_change,coal_yoy_change,nickel_yoy_change,coal_ma3,coal_ma12,nickel_ma3,nickel_ma12,coal_volatility,nickel_volatility,coal_nickel_ratio,coal_above_ma12,nickel_above_ma12,market_period
2025-07-01,116.2993,15034.0187,16276.4348,1892937.7390,244700224.8203,2025,7,Jul,5.5936,0.2060,-18.0958,-7.9637,110.1586,126.6062,15129.1765,15637.0999,20.8424,563.7948,0.0077,0,0,Current period
2025-08-01,119.2136,14948.0567,16299.2857,1943096.0613,243642646.4833,2025,8,Aug,2.5059,-0.5718,-21.3812,-8.3126,115.2171,123.9044,14995.0610,15524.1639,19.3510,553.8650,0.0080,0,0,Current period
2025-09-01,112.5343,15103.1836,16508.1818,1857736.4491,249326101.5025,2025,9,Sep,-5.6028,1.0378,-24.3432,-6.5841,116.0157,120.8870,15028.4197,15435.4561,17.8939,525.9724,0.0075,0,0,Current period
2025-10-01,111.4982,15092.1143,16607.3478,1851689.6269,250639992.4054,2025,10,Oct,-0.9207,-0.0733,-27.2288,-9.9828,114.4154,117.4104,15047.7849,15295.9820,14.8323,324.4211,0.0074,0,0,Current period
2025-11-01,115.4368,14670.7685,16703.0500,1928146.4034,245046579.7939,2025,11,Nov,3.5324,-2.7918,-23.3335,-6.7157,113.1564,114.4826,14955.3555,15207.9671,10.5375,339.7781,0.0079,1,0,Current period
2025-12-01,115.6843,14879.0300,16707.1304,1932752.4504,248585894.9530,2025,12,Dec,0.2144,1.4196,-17.5005,-3.6248,114.2064,112.4376,14880.6376,15161.3316,6.8094,343.6203,0.0078,1,0,Current period
2026-01-01,115.8150,17710.8636,16827.9545,1948929.5557,298037608.2335,2026,1,Jan,0.1130,19.0324,-7.5867,15.1996,115.6454,111.6453,15753.5540,15356.0651,5.6238,814.5624,0.0065,1,1,Current period
2026-02-01,122.2093,17173.1035,16825.7000,2056256.7784,288949487.5600,2026,2,Feb,5.5211,-3.0363,7.9836,12.3377,117.9029,112.3982,16587.6657,15513.2378,6.3985,967.6144,0.0071,1,1,Current period
2026-03-01,140.0561,17076.2927,16929.3636,2371060.1622,289090769.1410,2026,3,Mar,14.6035,-0.5637,33.6814,6.4063,126.0268,115.3388,17320.0866,15598.9121,9.7856,1060.3570,0.0082,1,1,Current period
2026-04-01,142.1100,17864.9164,17134.4545,2434977.3355,306105597.3911,2026,4,Apr,1.4665,4.6182,40.5042,17.9514,134.7918,118.7528,17371.4375,15825.4882,11.3963,1231.4638,0.0080,1,1,Current period
2026-05-01,141.4532,18879.2346,17134.4545,2423723.6707,323485387.3703,2026,5,May,-0.4622,5.6777,35.9632,22.9885,141.2064,121.8707,17940.1479,16119.5575,12.1010,1499.8022,0.0075,1,1,Current period
